ZrnGrain,ZrnHeDate,ZrnHe1sigerr,ZrnPbDate,ZrnPb1sigerr
Zrn078,65.8446363668282,1.14145208507834,72.7213070530409,0.5
Zrn079,54.9170933483703,1.1011044481821,63.439335943825,1.21888185274935
Zrn080,60.2456064239733,2.16929347943973,71.7509169498353,1.71421792899005
Zrn081,70.7688440922418,2.24457859937328,78.7753547577254,1.56419102506804
Zrn082,78.8713906921985,3.2673746528024,88.3073298539641,1.55853770679749
Zrn083,102.125321189904,3.67502400457423,79.7482191268459,2.58173888102656
Zrn084,104.682080627527,4.12958710240238,81.9529795845936,2.09168190005576
Zrn085,93.4186443226755,3.71706516611203,77.1878346864262,1.6966440729824
Zrn086,97.0878316168369,3.30177532863541,79.9724028675216,1.74753314841794
Zrn087,99.2370618641028,3.5922580553678,69.7799015889934,1.57353406072744
Zrn088,101.44986710013,3.18894919743081,86.7064161743671,1.14000643225492
Zrn089,92.9129749100477,2.79640981490845,75.4409849729074,1.41626594438685
Zrn090,94.8004819510664,3.81005654429509,68.7095323328247,0.5
