ApGrain,ApHeDate,ApHe1sigerr,ApPbDate,ApPb1sigerr
Ap070,50.4605008020181,1.65996794640835,80.9850035984518,1.32993967352438
Ap071,48.4445588398649,1.92796893628607,82.8500151387257,2.2378850757139
Ap072,44.4947904631712,0.951723787190328,68.0005003337247,2.64656892978532
Ap073,11.2777551433242,0.26024691895869,68.7560680645667,1.28292243650014
Ap074,34.106512961429,1.79499316479212,76.258602589924,1.91168482190784
Ap075,41.3906839524142,1.60313336396564,73.6116563787352,2.27174351542339
Ap076,49.4392353101528,1.76080230644146,85.3184959931242,2.45602665295339
Ap077,47.1127948758735,1.63632345443308,85.0008964960669,2.21178218380068
Ap078,28.094011004659,1.06884141340352,72.1177843390837,1.98512474067652
Ap079,30.8649768675568,2.04893087554657,71.4921539754167,1.80184413085861
Ap080,22.2543205764803,1.22508731934919,79.029999505057,1.81730836806464
Ap081,101.939269658117,4.42893181273436,69.6247839648549,1.798609796809
Ap082,111.843160296466,4.99884278761191,83.946307631511,2.24014348831055
Ap083,109.028499154902,3.85148872921945,73.303316765344,2.45750431958018
Ap084,96.1702102871467,4.25861697818844,79.4010051695623,2.31362608453143
Ap085,110.611904292878,4.38156160800217,64.9359627553383,1.99623576583011
Ap086,94.3273279577095,3.48984037445722,76.3255747957703,1.59577981359658
Ap087,108.348994169824,5.24767101414418,74.185194993926,1.79163771307325
Ap088,99.6124658695316,3.47513287843223,75.9363849858503,0.824384241471624
Ap089,109.559486408901,5.22747538673495,70.7231436419737,1.25960205686452
Ap090,109.361133802149,4.28833540869894,81.767452781687,2.59373437981362
Ap091,71.4486007089046,3.06766577782063,81.5078547100808,2.60553101259921
Ap092,59.6482369859455,2.59959446211823,69.5485413490161,1.34310602655605
Ap093,65.3268777613452,3.18780630019984,70.3736691523256,1.52030084196351
Ap094,65.2674443696498,2.75533481721483,68.0766372001623,2.25113279478936
Ap095,70.7731735123518,3.11111335767223,76.8029753000034,1.56161603934434
Ap096,72.5643955568142,2.27223564946544,76.2996407066793,2.01856616048324
Ap097,67.0544691246693,2.72684897492787,76.0039800136939,2.41291358315417
Ap098,65.9655207216363,2.36483783566933,71.4265179870142,1.9882371315437
Ap099,60.9182784629499,3.22506935903183,72.674380471549,1.22580411417978
Ap100,67.2896652796261,2.70920084273151,75.6993860530795,1.70052667088605
Ap101,82.708363179631,3.41369870868667,81.4777703014026,2.4920850243602
Ap102,69.787928187908,2.54864514386391,68.3785487812815,1.79530980776801
Ap103,81.9389369909498,2.43646487544443,80.2917222895953,0.863933978869643
Ap104,84.5477896948445,3.7778461012097,83.7855317539538,2.69095019046424
