Chronometer,GrainID,Age_Ma,Age_1sigma_Ma,PairID,PairRole,UseForModel
ApHe,Ap083,120.092688400019,4.5996545508964,ApPair:Ap083,expected_younger,1
ApHe,Ap084,138.461563259447,5.86667184353226,ApPair:Ap084,expected_younger,1
ApHe,Ap085,123.522506624993,4.70506129926906,ApPair:Ap085,expected_younger,1
ApHe,Ap086,125.083974392726,5.56440067271162,ApPair:Ap086,expected_younger,1
ApHe,Ap087,125.078850245101,4.83781526538102,ApPair:Ap087,expected_younger,1
ApHe,Ap088,123.608333242347,4.47120241427002,ApPair:Ap088,expected_younger,1
ApHe,Ap089,119.029476441726,5.12824701816024,ApPair:Ap089,expected_younger,1
ApHe,Ap090,133.58689588176,5.19067604455165,ApPair:Ap090,expected_younger,1
ApHe,Ap091,74.664916179501,2.90237639173617,ApPair:Ap091,expected_younger,1
ApHe,Ap092,97.6375585155479,4.25229592410895,ApPair:Ap092,expected_younger,1
ApHe,Ap093,100.208352555,3.89532581009542,ApPair:Ap093,expected_younger,1
ApHe,Ap094,90.5543753532455,3.17375344995695,ApPair:Ap094,expected_younger,1
ApHe,Ap095,74.0811675787164,2.79504500511462,ApPair:Ap095,expected_younger,1
ApHe,Ap096,79.24536084534,4.60297222432456,ApPair:Ap096,expected_younger,1
ApHe,Ap097,92.3138443202754,3.99213594240849,ApPair:Ap097,expected_younger,1
ApHe,Ap098,104.482364721936,4.52038479307474,ApPair:Ap098,expected_younger,1
ApHe,Ap099,82.6016569194034,3.41041175366047,ApPair:Ap099,expected_younger,1
ApHe,Ap100,90.899420613489,3.00281459361584,ApPair:Ap100,expected_younger,1
ApHe,Ap101,98.2573368667294,3.75683269351972,ApPair:Ap101,expected_younger,1
ApHe,Ap102,99.3556447390927,4.40512980486414,ApPair:Ap102,expected_younger,1
ApHe,Ap103,123.096264321477,3.54887474999086,ApPair:Ap103,expected_younger,1
ApHe,Ap104,107.286988941531,4.01626183497595,ApPair:Ap104,expected_younger,1
ApUPb,Ap001,112.540012017546,2.2022507989767,ApPair:Ap001,expected_older,1
ApUPb,Ap002,106.866171595378,2.49561212523288,ApPair:Ap002,expected_older,1
ApUPb,Ap003,104.61606394497,2.77667941045094,ApPair:Ap003,expected_older,1
ApUPb,Ap004,99.4006106306545,2.54388392116712,ApPair:Ap004,expected_older,1
ApUPb,Ap005,98.7264971021748,2.22074276872179,ApPair:Ap005,expected_older,1
ApUPb,Ap006,93.0701971004944,3.09142572511592,ApPair:Ap006,expected_older,1
ApUPb,Ap007,88.2253621253335,0.988356278005679,ApPair:Ap007,expected_older,1
ApUPb,Ap008,89.7047208038234,2.08465802820823,ApPair:Ap008,expected_older,1
ApUPb,Ap009,93.8823880408473,2.57989085599152,ApPair:Ap009,expected_older,1
ApUPb,Ap010,99.6667702324262,2.83700688212151,ApPair:Ap010,expected_older,1
ApUPb,Ap011,102.189638369706,2.47659701662591,ApPair:Ap011,expected_older,1
ApUPb,Ap012,99.3202031296472,2.24109053466827,ApPair:Ap012,expected_older,1
ApUPb,Ap013,89.549474551247,2.16967643333819,ApPair:Ap013,expected_older,1
ApUPb,Ap014,122.106621919882,2.64444099417151,ApPair:Ap014,expected_older,1
ApUPb,Ap015,106.700898980139,2.20507488477971,ApPair:Ap015,expected_older,1
ApUPb,Ap016,106.348238806462,2.62466256054975,ApPair:Ap016,expected_older,1
ApUPb,Ap017,112.482600297006,2.40087343964786,ApPair:Ap017,expected_older,1
ApUPb,Ap018,101.125298205347,2.18283830582619,ApPair:Ap018,expected_older,1
ApUPb,Ap019,110.661633576028,3.06352437175797,ApPair:Ap019,expected_older,1
ApUPb,Ap020,87.5621233534672,2.59821318362759,ApPair:Ap020,expected_older,1
ApUPb,Ap021,98.0982954460875,2.62966556038914,ApPair:Ap021,expected_older,1
ApUPb,Ap022,92.4210608074408,1.91074729072172,ApPair:Ap022,expected_older,1
ApUPb,Ap023,92.5309822705806,1.19573681381366,ApPair:Ap023,expected_older,1
ApUPb,Ap024,87.460372406034,2.48481996529476,ApPair:Ap024,expected_older,1
ApUPb,Ap025,103.937817583845,2.31036638553152,ApPair:Ap025,expected_older,1
ApUPb,Ap026,104.797570458514,1.84031213852523,ApPair:Ap026,expected_older,1
ApUPb,Ap027,101.257741587134,2.6768388584763,ApPair:Ap027,expected_older,1
ApUPb,Ap028,84.0624664319466,2.19273869165205,ApPair:Ap028,expected_older,1
ApUPb,Ap029,106.895568105146,2.91469017883888,ApPair:Ap029,expected_older,1
ApUPb,Ap030,104.852101133066,2.20279188717594,ApPair:Ap030,expected_older,1
ApUPb,Ap031,98.5612994179684,1.52915989446801,ApPair:Ap031,expected_older,1
ApUPb,Ap032,104.386346750396,3.2237723673067,ApPair:Ap032,expected_older,1
ApUPb,Ap033,92.6423747012316,1.90436674133778,ApPair:Ap033,expected_older,1
ApUPb,Ap034,93.9512111035649,2.60482496097476,ApPair:Ap034,expected_older,1
ApUPb,Ap035,107.361626600806,3.06878911137297,ApPair:Ap035,expected_older,1
ApUPb,Ap036,94.2183345810031,2.54117763642986,ApPair:Ap036,expected_older,1
ApUPb,Ap037,99.3261473141549,2.18696705469666,ApPair:Ap037,expected_older,1
ApUPb,Ap038,103.452363358154,2.33540617031978,ApPair:Ap038,expected_older,1
ApUPb,Ap039,105.509563516248,2.65876139565941,ApPair:Ap039,expected_older,1
ApUPb,Ap040,88.3879574499426,2.56884118922127,ApPair:Ap040,expected_older,1
ApUPb,Ap041,86.7642689337177,1.59850182964183,ApPair:Ap041,expected_older,1
ApUPb,Ap042,89.4211553267158,1.63522259159019,ApPair:Ap042,expected_older,1
ApUPb,Ap043,101.939757038508,3.0053189919612,ApPair:Ap043,expected_older,1
ApUPb,Ap044,99.584383871445,3.13598594524447,ApPair:Ap044,expected_older,1
ApUPb,Ap045,92.8604079820524,2.43111330192844,ApPair:Ap045,expected_older,1
ApUPb,Ap046,107.67507136839,2.84681026922599,ApPair:Ap046,expected_older,1
ApUPb,Ap047,100.852939881446,2.78695467364147,ApPair:Ap047,expected_older,1
ApUPb,Ap048,95.3501609071919,2.48905045474146,ApPair:Ap048,expected_older,1
ApUPb,Ap049,100.023583285297,2.33811613456381,ApPair:Ap049,expected_older,1
ApUPb,Ap050,107.379007228156,2.03470678499972,ApPair:Ap050,expected_older,1
ApUPb,Ap051,89.5942765824724,2.46424930721161,ApPair:Ap051,expected_older,1
ApUPb,Ap052,91.6216937104806,1.89286012411799,ApPair:Ap052,expected_older,1
ApUPb,Ap053,108.827563479771,2.58474957742647,ApPair:Ap053,expected_older,1
ApUPb,Ap054,99.0865224414154,2.95434881956727,ApPair:Ap054,expected_older,1
ApUPb,Ap055,100.627342786381,2.31665302466412,ApPair:Ap055,expected_older,1
ApUPb,Ap056,98.6192547221276,3.06148499519908,ApPair:Ap056,expected_older,1
ApUPb,Ap057,89.491996012453,1.61212588086908,ApPair:Ap057,expected_older,1
ApUPb,Ap058,88.9271863817425,2.40032797889247,ApPair:Ap058,expected_older,1
ApUPb,Ap059,98.8500451859442,3.35183355764375,ApPair:Ap059,expected_older,1
ApUPb,Ap060,89.8476172012711,1.634959961265,ApPair:Ap060,expected_older,1
ApUPb,Ap061,88.2687423482474,1.2152783003973,ApPair:Ap061,expected_older,1
ApUPb,Ap062,104.155802675817,2.5216109320207,ApPair:Ap062,expected_older,1
ApUPb,Ap063,106.707562018148,1.66587021448957,ApPair:Ap063,expected_older,1
ApUPb,Ap064,93.3884068483457,2.51186094515634,ApPair:Ap064,expected_older,1
ApUPb,Ap065,105.046910285483,3.52894428349317,ApPair:Ap065,expected_older,1
ApUPb,Ap066,92.4302735480561,2.15557632904825,ApPair:Ap066,expected_older,1
ApUPb,Ap067,109.703391624293,2.20891365383863,ApPair:Ap067,expected_older,1
ApUPb,Ap068,109.567080134554,2.63667855433884,ApPair:Ap068,expected_older,1
ApUPb,Ap069,108.36734533012,3.02972249304527,ApPair:Ap069,expected_older,1
ApUPb,Ap070,110.617563271861,0.866039637219114,ApPair:Ap070,expected_older,1
ApUPb,Ap071,101.01526835153,2.78065752019751,ApPair:Ap071,expected_older,1
ApUPb,Ap072,95.0581752320055,1.8812509668094,ApPair:Ap072,expected_older,1
ApUPb,Ap073,97.6970265110641,2.65889556152521,ApPair:Ap073,expected_older,1
ApUPb,Ap074,101.24907910249,1.78654835709024,ApPair:Ap074,expected_older,1
ApUPb,Ap075,93.8606791649977,1.68137614491731,ApPair:Ap075,expected_older,1
ApUPb,Ap076,100.642509981224,2.73673807034408,ApPair:Ap076,expected_older,1
ApUPb,Ap077,102.527001035669,3.17646326206473,ApPair:Ap077,expected_older,1
ApUPb,Ap078,108.148037824323,2.46667915120543,ApPair:Ap078,expected_older,1
ApUPb,Ap079,107.348370806071,2.56707598316114,ApPair:Ap079,expected_older,1
ApUPb,Ap080,111.871814554266,2.63916331561292,ApPair:Ap080,expected_older,1
ApUPb,Ap081,108.767097464822,2.07064952537089,ApPair:Ap081,expected_older,1
ApUPb,Ap082,100.848090943229,1.95826169381336,ApPair:Ap082,expected_older,1
ApUPb,Ap083,119.903952347065,2.93979616523873,ApPair:Ap083,expected_older,1
ApUPb,Ap084,104.878456036289,2.86284995760029,ApPair:Ap084,expected_older,1
ApUPb,Ap085,88.9906827820282,2.40726654640231,ApPair:Ap085,expected_older,1
ApUPb,Ap086,99.3262315258539,2.77874726274891,ApPair:Ap086,expected_older,1
ApUPb,Ap087,103.702056699454,2.03940405061887,ApPair:Ap087,expected_older,1
ApUPb,Ap088,96.2294884359182,2.97130166391601,ApPair:Ap088,expected_older,1
ApUPb,Ap089,102.889880787289,3.39908958316486,ApPair:Ap089,expected_older,1
ApUPb,Ap090,104.929977915154,3.0323207568283,ApPair:Ap090,expected_older,1
ApUPb,Ap091,86.3333711774938,2.65203690198658,ApPair:Ap091,expected_older,1
ApUPb,Ap092,101.880493348398,3.04971154733912,ApPair:Ap092,expected_older,1
ApUPb,Ap093,108.838824473034,2.81496706080253,ApPair:Ap093,expected_older,1
ApUPb,Ap094,99.9733386228326,2.09143247509032,ApPair:Ap094,expected_older,1
ApUPb,Ap095,84.5654213696216,2.2966163975495,ApPair:Ap095,expected_older,1
ApUPb,Ap096,85.471652815476,2.40482117149385,ApPair:Ap096,expected_older,1
ApUPb,Ap097,97.3431533766797,3.22352279992622,ApPair:Ap097,expected_older,1
ApUPb,Ap098,109.735316062166,2.76860668926511,ApPair:Ap098,expected_older,1
ApUPb,Ap099,91.7278702503885,1.39412378117238,ApPair:Ap099,expected_older,1
ApUPb,Ap100,101.067215278545,2.3443746219059,ApPair:Ap100,expected_older,1
ApUPb,Ap101,96.2800492625857,2.8325193140367,ApPair:Ap101,expected_older,1
ApUPb,Ap102,97.7242723495696,2.62516326334162,ApPair:Ap102,expected_older,1
ApUPb,Ap103,122.006471519936,3.09817869337006,ApPair:Ap103,expected_older,1
ApUPb,Ap104,105.901032190539,2.1005784206838,ApPair:Ap104,expected_older,1
ZrnHe,Zrn001,59.4639809952454,2.38527966133871,ZrnPair:Zrn001,expected_younger,1
ZrnHe,Zrn002,75.0633457918229,2.31856335325876,ZrnPair:Zrn002,expected_younger,1
ZrnHe,Zrn003,43.9385208300143,1.32863631996566,ZrnPair:Zrn003,expected_younger,1
ZrnHe,Zrn004,41.2736473460199,1.32754410880567,ZrnPair:Zrn004,expected_younger,1
ZrnHe,Zrn005,59.7623518851296,1.2638987805649,ZrnPair:Zrn005,expected_younger,1
ZrnHe,Zrn006,68.1010521779782,2.06520263126653,ZrnPair:Zrn006,expected_younger,1
ZrnHe,Zrn007,60.1707886365659,1.91980325054965,ZrnPair:Zrn007,expected_younger,1
ZrnHe,Zrn008,57.0802039460619,2.20610565744083,ZrnPair:Zrn008,expected_younger,1
ZrnHe,Zrn009,73.1343742282545,1.21086035673332,ZrnPair:Zrn009,expected_younger,1
ZrnHe,Zrn010,71.4290103735771,2.22892556734013,ZrnPair:Zrn010,expected_younger,1
ZrnHe,Zrn011,59.0177331599423,2.83619676638995,ZrnPair:Zrn011,expected_younger,1
ZrnHe,Zrn012,67.8402069707984,1.63528079354828,ZrnPair:Zrn012,expected_younger,1
ZrnHe,Zrn013,78.4037168783584,2.63590647893802,ZrnPair:Zrn013,expected_younger,1
ZrnHe,Zrn014,57.934806820812,3.23847510154653,ZrnPair:Zrn014,expected_younger,1
ZrnHe,Zrn015,73.9554877154759,2.19500004618956,ZrnPair:Zrn015,expected_younger,1
ZrnHe,Zrn016,71.7878402285894,2.19525687061584,ZrnPair:Zrn016,expected_younger,1
ZrnHe,Zrn017,54.9010336898369,1.88678724271598,ZrnPair:Zrn017,expected_younger,1
ZrnHe,Zrn018,73.0522266650708,2.17589031434966,ZrnPair:Zrn018,expected_younger,1
ZrnHe,Zrn019,64.3034757925202,2.36183836090598,ZrnPair:Zrn019,expected_younger,1
ZrnHe,Zrn020,71.4585945840801,2.77477149538867,ZrnPair:Zrn020,expected_younger,1
ZrnHe,Zrn021,72.3197849170398,1.9863478148486,ZrnPair:Zrn021,expected_younger,1
ZrnHe,Zrn022,56.3610918716528,2.14238663717673,ZrnPair:Zrn022,expected_younger,1
ZrnHe,Zrn023,67.1706297691589,2.35756689601707,ZrnPair:Zrn023,expected_younger,1
ZrnHe,Zrn024,71.5456687179985,2.07302310179203,ZrnPair:Zrn024,expected_younger,1
ZrnHe,Zrn025,63.2867495320784,2.24172590306459,ZrnPair:Zrn025,expected_younger,1
ZrnHe,Zrn026,66.9380470482224,2.31349996289336,ZrnPair:Zrn026,expected_younger,1
ZrnHe,Zrn027,66.3752540298491,1.72110467172662,ZrnPair:Zrn027,expected_younger,1
ZrnHe,Zrn028,65.4956610826443,2.16202389123511,ZrnPair:Zrn028,expected_younger,1
ZrnHe,Zrn029,84.7994944924593,2.70458889557211,ZrnPair:Zrn029,expected_younger,1
ZrnHe,Zrn030,96.1058152347996,3.9935621899713,ZrnPair:Zrn030,expected_younger,1
ZrnHe,Zrn031,48.4454208459785,1.18091204316773,ZrnPair:Zrn031,expected_younger,1
ZrnHe,Zrn032,51.5972581131096,1.69951324516405,ZrnPair:Zrn032,expected_younger,1
ZrnHe,Zrn033,66.1548027636971,2.27473264073764,ZrnPair:Zrn033,expected_younger,1
ZrnHe,Zrn034,54.0207630282162,2.17720111505664,ZrnPair:Zrn034,expected_younger,1
ZrnHe,Zrn035,55.921275873038,2.0779337757796,ZrnPair:Zrn035,expected_younger,1
ZrnHe,Zrn036,41.6881006951288,2.03584540336983,ZrnPair:Zrn036,expected_younger,1
